timestamp,host,process,pid,message,raw,user,source_ip,template
2026-07-16 14:00:23,server1,sshd,2889,Accepted password for admin from 10.0.10.53 port 54777 ssh2,Jul 16 14:00:23 server1 sshd[2889]: Accepted password for admin from 10.0.10.53 port 54777 ssh2,admin,10.0.10.53,Accepted password for admin from <IP> port <PORT> ssh2
2026-07-16 14:00:24,server1,sshd,2889,pam_unix(sshd:session): session opened for user admin by (uid=0),Jul 16 14:00:24 server1 sshd[2889]: pam_unix(sshd:session): session opened for user admin by (uid=0),admin,,pam_unix(sshd:session): session opened for user admin by (uid=<NUM>)
2026-07-16 14:14:37,server1,sshd,1941,pam_unix(sshd:session): session closed for user alice,Jul 16 14:14:37 server1 sshd[1941]: pam_unix(sshd:session): session closed for user alice,alice,,pam_unix(sshd:session): session closed for user alice
2026-07-16 14:16:00,server1,systemd,1,Reloading system manager configuration.,Jul 16 14:16:00 server1 systemd[1]: Reloading system manager configuration.,unknown,,Reloading system manager configuration.
2026-07-16 14:20:57,server1,sshd,2052,pam_unix(sshd:session): session closed for user bob,Jul 16 14:20:57 server1 sshd[2052]: pam_unix(sshd:session): session closed for user bob,bob,,pam_unix(sshd:session): session closed for user bob
2026-07-16 14:28:40,server1,sshd,1957,Accepted password for alice from 10.0.0.79 port 63047 ssh2,Jul 16 14:28:40 server1 sshd[1957]: Accepted password for alice from 10.0.0.79 port 63047 ssh2,alice,10.0.0.79,Accepted password for alice from <IP> port <PORT> ssh2
2026-07-16 14:28:41,server1,sshd,1957,pam_unix(sshd:session): session opened for user alice by (uid=0),Jul 16 14:28:41 server1 sshd[1957]: pam_unix(sshd:session): session opened for user alice by (uid=0),alice,,pam_unix(sshd:session): session opened for user alice by (uid=<NUM>)
2026-07-16 14:56:00,server1,CRON,1630,(root) CMD (/usr/local/bin/backup-nightly.sh),Jul 16 14:56:00 server1 CRON[1630]: (root) CMD (/usr/local/bin/backup-nightly.sh),unknown,,(root) CMD (/usr/local/bin/backup-nightly.sh)
2026-07-16 14:57:00,server1,CRON,1261,(root) CMD (/usr/local/bin/backup-nightly.sh),Jul 16 14:57:00 server1 CRON[1261]: (root) CMD (/usr/local/bin/backup-nightly.sh),unknown,,(root) CMD (/usr/local/bin/backup-nightly.sh)
2026-07-16 15:07:47,server1,sshd,1831,Accepted password for dave from 10.0.3.18 port 57802 ssh2,Jul 16 15:07:47 server1 sshd[1831]: Accepted password for dave from 10.0.3.18 port 57802 ssh2,dave,10.0.3.18,Accepted password for dave from <IP> port <PORT> ssh2
2026-07-16 15:07:48,server1,sshd,1831,pam_unix(sshd:session): session opened for user dave by (uid=0),Jul 16 15:07:48 server1 sshd[1831]: pam_unix(sshd:session): session opened for user dave by (uid=0),dave,,pam_unix(sshd:session): session opened for user dave by (uid=<NUM>)
2026-07-16 15:20:00,server1,CRON,2608,(root) CMD (run-parts /etc/cron.hourly),Jul 16 15:20:00 server1 CRON[2608]: (root) CMD (run-parts /etc/cron.hourly),unknown,,(root) CMD (run-parts /etc/cron.hourly)
2026-07-16 15:31:56,server1,sshd,2359,Accepted password for admin from 10.0.10.242 port 52198 ssh2,Jul 16 15:31:56 server1 sshd[2359]: Accepted password for admin from 10.0.10.242 port 52198 ssh2,admin,10.0.10.242,Accepted password for admin from <IP> port <PORT> ssh2
2026-07-16 15:31:57,server1,sshd,2359,pam_unix(sshd:session): session opened for user admin by (uid=0),Jul 16 15:31:57 server1 sshd[2359]: pam_unix(sshd:session): session opened for user admin by (uid=0),admin,,pam_unix(sshd:session): session opened for user admin by (uid=<NUM>)
2026-07-16 15:32:42,server1,sshd,1874,pam_unix(sshd:session): session closed for user admin,Jul 16 15:32:42 server1 sshd[1874]: pam_unix(sshd:session): session closed for user admin,admin,,pam_unix(sshd:session): session closed for user admin
2026-07-16 15:32:50,server1,sshd,2093,Accepted password for admin from 10.0.10.131 port 59079 ssh2,Jul 16 15:32:50 server1 sshd[2093]: Accepted password for admin from 10.0.10.131 port 59079 ssh2,admin,10.0.10.131,Accepted password for admin from <IP> port <PORT> ssh2
2026-07-16 15:32:51,server1,sshd,2093,pam_unix(sshd:session): session opened for user admin by (uid=0),Jul 16 15:32:51 server1 sshd[2093]: pam_unix(sshd:session): session opened for user admin by (uid=0),admin,,pam_unix(sshd:session): session opened for user admin by (uid=<NUM>)
2026-07-16 16:23:15,server1,sshd,2213,pam_unix(sshd:session): session closed for user alice,Jul 16 16:23:15 server1 sshd[2213]: pam_unix(sshd:session): session closed for user alice,alice,,pam_unix(sshd:session): session closed for user alice
2026-07-16 16:29:37,server1,sshd,1539,pam_unix(sshd:session): session closed for user bob,Jul 16 16:29:37 server1 sshd[1539]: pam_unix(sshd:session): session closed for user bob,bob,,pam_unix(sshd:session): session closed for user bob
2026-07-16 16:31:00,server1,systemd,1,Started Session 57 of user carol.,Jul 16 16:31:00 server1 systemd[1]: Started Session 57 of user carol.,carol,,Started Session <NUM> of user carol.
2026-07-16 16:34:05,server1,sshd,2192,Accepted password for carol from 10.0.2.130 port 60501 ssh2,Jul 16 16:34:05 server1 sshd[2192]: Accepted password for carol from 10.0.2.130 port 60501 ssh2,carol,10.0.2.130,Accepted password for carol from <IP> port <PORT> ssh2
2026-07-16 16:34:06,server1,sshd,2192,pam_unix(sshd:session): session opened for user carol by (uid=0),Jul 16 16:34:06 server1 sshd[2192]: pam_unix(sshd:session): session opened for user carol by (uid=0),carol,,pam_unix(sshd:session): session opened for user carol by (uid=<NUM>)
2026-07-16 16:43:46,server1,sshd,2868,Accepted password for alice from 10.0.0.31 port 53742 ssh2,Jul 16 16:43:46 server1 sshd[2868]: Accepted password for alice from 10.0.0.31 port 53742 ssh2,alice,10.0.0.31,Accepted password for alice from <IP> port <PORT> ssh2
2026-07-16 16:43:47,server1,sshd,2868,pam_unix(sshd:session): session opened for user alice by (uid=0),Jul 16 16:43:47 server1 sshd[2868]: pam_unix(sshd:session): session opened for user alice by (uid=0),alice,,pam_unix(sshd:session): session opened for user alice by (uid=<NUM>)
2026-07-16 16:47:31,server1,sshd,1737,Accepted password for alice from 10.0.0.215 port 64813 ssh2,Jul 16 16:47:31 server1 sshd[1737]: Accepted password for alice from 10.0.0.215 port 64813 ssh2,alice,10.0.0.215,Accepted password for alice from <IP> port <PORT> ssh2
2026-07-16 16:47:32,server1,sshd,1737,pam_unix(sshd:session): session opened for user alice by (uid=0),Jul 16 16:47:32 server1 sshd[1737]: pam_unix(sshd:session): session opened for user alice by (uid=0),alice,,pam_unix(sshd:session): session opened for user alice by (uid=<NUM>)
2026-07-16 16:50:15,server1,sshd,2613,Accepted password for dave from 10.0.3.85 port 56161 ssh2,Jul 16 16:50:15 server1 sshd[2613]: Accepted password for dave from 10.0.3.85 port 56161 ssh2,dave,10.0.3.85,Accepted password for dave from <IP> port <PORT> ssh2
2026-07-16 16:50:16,server1,sshd,2613,pam_unix(sshd:session): session opened for user dave by (uid=0),Jul 16 16:50:16 server1 sshd[2613]: pam_unix(sshd:session): session opened for user dave by (uid=0),dave,,pam_unix(sshd:session): session opened for user dave by (uid=<NUM>)
2026-07-16 16:52:00,server1,sshd,1447,Failed password for dave from 10.0.3.186 port 64614 ssh2,Jul 16 16:52:00 server1 sshd[1447]: Failed password for dave from 10.0.3.186 port 64614 ssh2,dave,10.0.3.186,Failed password for dave from <IP> port <PORT> ssh2
2026-07-16 17:18:19,server1,sshd,2128,Accepted password for carol from 10.0.2.116 port 59873 ssh2,Jul 16 17:18:19 server1 sshd[2128]: Accepted password for carol from 10.0.2.116 port 59873 ssh2,carol,10.0.2.116,Accepted password for carol from <IP> port <PORT> ssh2
2026-07-16 17:18:20,server1,sshd,2128,pam_unix(sshd:session): session opened for user carol by (uid=0),Jul 16 17:18:20 server1 sshd[2128]: pam_unix(sshd:session): session opened for user carol by (uid=0),carol,,pam_unix(sshd:session): session opened for user carol by (uid=<NUM>)
2026-07-16 17:34:00,server1,systemd,1,Reloading system manager configuration.,Jul 16 17:34:00 server1 systemd[1]: Reloading system manager configuration.,unknown,,Reloading system manager configuration.
2026-07-16 17:52:00,server1,systemd,1,Starting Daily apt upgrade and clean activities...,Jul 16 17:52:00 server1 systemd[1]: Starting Daily apt upgrade and clean activities...,unknown,,Starting Daily apt upgrade and clean activities...
2026-07-16 17:58:46,server1,sshd,2868,pam_unix(sshd:session): session closed for user alice,Jul 16 17:58:46 server1 sshd[2868]: pam_unix(sshd:session): session closed for user alice,alice,,pam_unix(sshd:session): session closed for user alice
2026-07-16 17:59:17,server1,sshd,2544,Accepted password for alice from 10.0.0.232 port 58897 ssh2,Jul 16 17:59:17 server1 sshd[2544]: Accepted password for alice from 10.0.0.232 port 58897 ssh2,alice,10.0.0.232,Accepted password for alice from <IP> port <PORT> ssh2
2026-07-16 17:59:18,server1,sshd,2544,pam_unix(sshd:session): session opened for user alice by (uid=0),Jul 16 17:59:18 server1 sshd[2544]: pam_unix(sshd:session): session opened for user alice by (uid=0),alice,,pam_unix(sshd:session): session opened for user alice by (uid=<NUM>)
2026-07-16 18:00:40,server1,sshd,1957,pam_unix(sshd:session): session closed for user alice,Jul 16 18:00:40 server1 sshd[1957]: pam_unix(sshd:session): session closed for user alice,alice,,pam_unix(sshd:session): session closed for user alice
2026-07-16 18:06:00,server1,systemd,1,Started Session 42 of user carol.,Jul 16 18:06:00 server1 systemd[1]: Started Session 42 of user carol.,carol,,Started Session <NUM> of user carol.
2026-07-16 18:08:00,server1,CRON,2144,(root) CMD (/usr/local/bin/backup-nightly.sh),Jul 16 18:08:00 server1 CRON[2144]: (root) CMD (/usr/local/bin/backup-nightly.sh),unknown,,(root) CMD (/usr/local/bin/backup-nightly.sh)
2026-07-16 18:22:56,server1,sshd,2359,pam_unix(sshd:session): session closed for user admin,Jul 16 18:22:56 server1 sshd[2359]: pam_unix(sshd:session): session closed for user admin,admin,,pam_unix(sshd:session): session closed for user admin
2026-07-16 18:46:00,server1,CRON,2484,(root) CMD (/usr/lib/php/sessionclean),Jul 16 18:46:00 server1 CRON[2484]: (root) CMD (/usr/lib/php/sessionclean),unknown,,(root) CMD (/usr/lib/php/sessionclean)
2026-07-16 18:49:19,server1,sshd,2385,Accepted password for admin from 10.0.10.178 port 51923 ssh2,Jul 16 18:49:19 server1 sshd[2385]: Accepted password for admin from 10.0.10.178 port 51923 ssh2,admin,10.0.10.178,Accepted password for admin from <IP> port <PORT> ssh2
2026-07-16 18:49:20,server1,sshd,2385,pam_unix(sshd:session): session opened for user admin by (uid=0),Jul 16 18:49:20 server1 sshd[2385]: pam_unix(sshd:session): session opened for user admin by (uid=0),admin,,pam_unix(sshd:session): session opened for user admin by (uid=<NUM>)
2026-07-16 18:53:00,server1,sshd,2915,Failed password for dave from 10.0.3.190 port 55345 ssh2,Jul 16 18:53:00 server1 sshd[2915]: Failed password for dave from 10.0.3.190 port 55345 ssh2,dave,10.0.3.190,Failed password for dave from <IP> port <PORT> ssh2
2026-07-16 19:05:00,server1,systemd,1,Starting Daily apt upgrade and clean activities...,Jul 16 19:05:00 server1 systemd[1]: Starting Daily apt upgrade and clean activities...,unknown,,Starting Daily apt upgrade and clean activities...
2026-07-16 19:09:00,server1,sshd,2058,Failed password for carol from 10.0.2.37 port 50627 ssh2,Jul 16 19:09:00 server1 sshd[2058]: Failed password for carol from 10.0.2.37 port 50627 ssh2,carol,10.0.2.37,Failed password for carol from <IP> port <PORT> ssh2
2026-07-16 19:23:00,server1,sshd,2212,Failed password for bob from 10.0.1.133 port 59202 ssh2,Jul 16 19:23:00 server1 sshd[2212]: Failed password for bob from 10.0.1.133 port 59202 ssh2,bob,10.0.1.133,Failed password for bob from <IP> port <PORT> ssh2
2026-07-16 19:28:31,server1,sshd,2557,Accepted password for carol from 10.0.2.60 port 55829 ssh2,Jul 16 19:28:31 server1 sshd[2557]: Accepted password for carol from 10.0.2.60 port 55829 ssh2,carol,10.0.2.60,Accepted password for carol from <IP> port <PORT> ssh2
2026-07-16 19:28:32,server1,sshd,2557,pam_unix(sshd:session): session opened for user carol by (uid=0),Jul 16 19:28:32 server1 sshd[2557]: pam_unix(sshd:session): session opened for user carol by (uid=0),carol,,pam_unix(sshd:session): session opened for user carol by (uid=<NUM>)
2026-07-16 19:34:50,server1,sshd,2093,pam_unix(sshd:session): session closed for user admin,Jul 16 19:34:50 server1 sshd[2093]: pam_unix(sshd:session): session closed for user admin,admin,,pam_unix(sshd:session): session closed for user admin
2026-07-16 19:37:47,server1,sshd,2098,Accepted password for alice from 10.0.0.195 port 55447 ssh2,Jul 16 19:37:47 server1 sshd[2098]: Accepted password for alice from 10.0.0.195 port 55447 ssh2,alice,10.0.0.195,Accepted password for alice from <IP> port <PORT> ssh2
2026-07-16 19:37:48,server1,sshd,2098,pam_unix(sshd:session): session opened for user alice by (uid=0),Jul 16 19:37:48 server1 sshd[2098]: pam_unix(sshd:session): session opened for user alice by (uid=0),alice,,pam_unix(sshd:session): session opened for user alice by (uid=<NUM>)
2026-07-16 19:40:00,server1,systemd,1,Starting Daily apt upgrade and clean activities...,Jul 16 19:40:00 server1 systemd[1]: Starting Daily apt upgrade and clean activities...,unknown,,Starting Daily apt upgrade and clean activities...
2026-07-16 19:45:07,server1,sshd,2649,Accepted password for alice from 10.0.0.7 port 63912 ssh2,Jul 16 19:45:07 server1 sshd[2649]: Accepted password for alice from 10.0.0.7 port 63912 ssh2,alice,10.0.0.7,Accepted password for alice from <IP> port <PORT> ssh2
2026-07-16 19:45:08,server1,sshd,2649,pam_unix(sshd:session): session opened for user alice by (uid=0),Jul 16 19:45:08 server1 sshd[2649]: pam_unix(sshd:session): session opened for user alice by (uid=0),alice,,pam_unix(sshd:session): session opened for user alice by (uid=<NUM>)
2026-07-16 19:47:00,server1,systemd,1,Started Session 21 of user bob.,Jul 16 19:47:00 server1 systemd[1]: Started Session 21 of user bob.,bob,,Started Session <NUM> of user bob.
2026-07-16 19:47:00,server1,CRON,1572,(root) CMD (run-parts /etc/cron.hourly),Jul 16 19:47:00 server1 CRON[1572]: (root) CMD (run-parts /etc/cron.hourly),unknown,,(root) CMD (run-parts /etc/cron.hourly)
2026-07-16 20:21:00,server1,CRON,2110,(root) CMD (/usr/lib/php/sessionclean),Jul 16 20:21:00 server1 CRON[2110]: (root) CMD (/usr/lib/php/sessionclean),unknown,,(root) CMD (/usr/lib/php/sessionclean)
2026-07-16 20:23:35,server1,sshd,2045,Accepted password for dave from 10.0.3.241 port 51680 ssh2,Jul 16 20:23:35 server1 sshd[2045]: Accepted password for dave from 10.0.3.241 port 51680 ssh2,dave,10.0.3.241,Accepted password for dave from <IP> port <PORT> ssh2
2026-07-16 20:23:36,server1,sshd,2045,pam_unix(sshd:session): session opened for user dave by (uid=0),Jul 16 20:23:36 server1 sshd[2045]: pam_unix(sshd:session): session opened for user dave by (uid=0),dave,,pam_unix(sshd:session): session opened for user dave by (uid=<NUM>)
2026-07-16 20:28:39,server1,sshd,2699,Accepted password for carol from 10.0.2.15 port 64180 ssh2,Jul 16 20:28:39 server1 sshd[2699]: Accepted password for carol from 10.0.2.15 port 64180 ssh2,carol,10.0.2.15,Accepted password for carol from <IP> port <PORT> ssh2
2026-07-16 20:28:40,server1,sshd,2699,pam_unix(sshd:session): session opened for user carol by (uid=0),Jul 16 20:28:40 server1 sshd[2699]: pam_unix(sshd:session): session opened for user carol by (uid=0),carol,,pam_unix(sshd:session): session opened for user carol by (uid=<NUM>)
2026-07-16 20:32:52,server1,sshd,1618,Accepted password for dave from 10.0.3.2 port 60775 ssh2,Jul 16 20:32:52 server1 sshd[1618]: Accepted password for dave from 10.0.3.2 port 60775 ssh2,dave,10.0.3.2,Accepted password for dave from <IP> port <PORT> ssh2
2026-07-16 20:32:53,server1,sshd,1618,pam_unix(sshd:session): session opened for user dave by (uid=0),Jul 16 20:32:53 server1 sshd[1618]: pam_unix(sshd:session): session opened for user dave by (uid=0),dave,,pam_unix(sshd:session): session opened for user dave by (uid=<NUM>)
2026-07-16 20:38:00,server1,CRON,2601,(root) CMD (run-parts /etc/cron.hourly),Jul 16 20:38:00 server1 CRON[2601]: (root) CMD (run-parts /etc/cron.hourly),unknown,,(root) CMD (run-parts /etc/cron.hourly)
2026-07-16 20:55:00,server1,systemd,1,Starting Cleanup of Temporary Directories...,Jul 16 20:55:00 server1 systemd[1]: Starting Cleanup of Temporary Directories...,unknown,,Starting Cleanup of Temporary Directories...
2026-07-16 21:00:17,server1,sshd,2544,pam_unix(sshd:session): session closed for user alice,Jul 16 21:00:17 server1 sshd[2544]: pam_unix(sshd:session): session closed for user alice,alice,,pam_unix(sshd:session): session closed for user alice
2026-07-16 21:03:19,server1,sshd,2385,pam_unix(sshd:session): session closed for user admin,Jul 16 21:03:19 server1 sshd[2385]: pam_unix(sshd:session): session closed for user admin,admin,,pam_unix(sshd:session): session closed for user admin
2026-07-16 21:39:00,server1,systemd,1,Starting Daily apt upgrade and clean activities...,Jul 16 21:39:00 server1 systemd[1]: Starting Daily apt upgrade and clean activities...,unknown,,Starting Daily apt upgrade and clean activities...
2026-07-16 21:40:19,server1,sshd,2128,pam_unix(sshd:session): session closed for user carol,Jul 16 21:40:19 server1 sshd[2128]: pam_unix(sshd:session): session closed for user carol,carol,,pam_unix(sshd:session): session closed for user carol
2026-07-16 21:43:05,server1,sshd,2192,pam_unix(sshd:session): session closed for user carol,Jul 16 21:43:05 server1 sshd[2192]: pam_unix(sshd:session): session closed for user carol,carol,,pam_unix(sshd:session): session closed for user carol
2026-07-16 21:44:52,server1,sshd,1618,pam_unix(sshd:session): session closed for user dave,Jul 16 21:44:52 server1 sshd[1618]: pam_unix(sshd:session): session closed for user dave,dave,,pam_unix(sshd:session): session closed for user dave
2026-07-16 21:45:00,server1,CRON,1303,(root) CMD (/usr/lib/php/sessionclean),Jul 16 21:45:00 server1 CRON[1303]: (root) CMD (/usr/lib/php/sessionclean),unknown,,(root) CMD (/usr/lib/php/sessionclean)
2026-07-16 22:08:00,server1,systemd,1,Starting Cleanup of Temporary Directories...,Jul 16 22:08:00 server1 systemd[1]: Starting Cleanup of Temporary Directories...,unknown,,Starting Cleanup of Temporary Directories...
2026-07-16 22:36:00,server1,CRON,2856,(root) CMD (/usr/local/bin/backup-nightly.sh),Jul 16 22:36:00 server1 CRON[2856]: (root) CMD (/usr/local/bin/backup-nightly.sh),unknown,,(root) CMD (/usr/local/bin/backup-nightly.sh)
2026-07-16 23:28:00,server1,CRON,2116,(root) CMD (/usr/lib/php/sessionclean),Jul 16 23:28:00 server1 CRON[2116]: (root) CMD (/usr/lib/php/sessionclean),unknown,,(root) CMD (/usr/lib/php/sessionclean)
2026-07-16 23:41:00,server1,systemd,1,Starting Cleanup of Temporary Directories...,Jul 16 23:41:00 server1 systemd[1]: Starting Cleanup of Temporary Directories...,unknown,,Starting Cleanup of Temporary Directories...
2026-07-17 00:45:00,server1,CRON,2666,(root) CMD (run-parts /etc/cron.hourly),Jul 17 00:45:00 server1 CRON[2666]: (root) CMD (run-parts /etc/cron.hourly),unknown,,(root) CMD (run-parts /etc/cron.hourly)
2026-07-17 00:58:47,server1,sshd,2098,pam_unix(sshd:session): session closed for user alice,Jul 17 00:58:47 server1 sshd[2098]: pam_unix(sshd:session): session closed for user alice,alice,,pam_unix(sshd:session): session closed for user alice
2026-07-17 01:31:00,server1,CRON,2859,(root) CMD (/usr/local/bin/backup-nightly.sh),Jul 17 01:31:00 server1 CRON[2859]: (root) CMD (/usr/local/bin/backup-nightly.sh),unknown,,(root) CMD (/usr/local/bin/backup-nightly.sh)
2026-07-17 01:36:00,server1,CRON,2241,(root) CMD (/usr/local/bin/backup-nightly.sh),Jul 17 01:36:00 server1 CRON[2241]: (root) CMD (/usr/local/bin/backup-nightly.sh),unknown,,(root) CMD (/usr/local/bin/backup-nightly.sh)
2026-07-17 02:36:07,server1,sshd,2649,pam_unix(sshd:session): session closed for user alice,Jul 17 02:36:07 server1 sshd[2649]: pam_unix(sshd:session): session closed for user alice,alice,,pam_unix(sshd:session): session closed for user alice
2026-07-17 03:47:00,server1,CRON,2718,(root) CMD (/usr/local/bin/backup-nightly.sh),Jul 17 03:47:00 server1 CRON[2718]: (root) CMD (/usr/local/bin/backup-nightly.sh),unknown,,(root) CMD (/usr/local/bin/backup-nightly.sh)
2026-07-17 04:41:00,server1,CRON,2428,(root) CMD (/usr/lib/php/sessionclean),Jul 17 04:41:00 server1 CRON[2428]: (root) CMD (/usr/lib/php/sessionclean),unknown,,(root) CMD (/usr/lib/php/sessionclean)
2026-07-17 05:23:00,server1,CRON,1987,(root) CMD (/usr/lib/php/sessionclean),Jul 17 05:23:00 server1 CRON[1987]: (root) CMD (/usr/lib/php/sessionclean),unknown,,(root) CMD (/usr/lib/php/sessionclean)
2026-07-17 05:29:00,server1,CRON,2296,(root) CMD (/usr/local/bin/backup-nightly.sh),Jul 17 05:29:00 server1 CRON[2296]: (root) CMD (/usr/local/bin/backup-nightly.sh),unknown,,(root) CMD (/usr/local/bin/backup-nightly.sh)
2026-07-17 05:46:00,server1,systemd,1,Reloading system manager configuration.,Jul 17 05:46:00 server1 systemd[1]: Reloading system manager configuration.,unknown,,Reloading system manager configuration.
2026-07-17 06:37:00,server1,CRON,2616,(root) CMD (/usr/local/bin/backup-nightly.sh),Jul 17 06:37:00 server1 CRON[2616]: (root) CMD (/usr/local/bin/backup-nightly.sh),unknown,,(root) CMD (/usr/local/bin/backup-nightly.sh)
2026-07-17 07:12:00,server1,systemd,1,Starting Cleanup of Temporary Directories...,Jul 17 07:12:00 server1 systemd[1]: Starting Cleanup of Temporary Directories...,unknown,,Starting Cleanup of Temporary Directories...
2026-07-17 07:20:10,server1,sshd,1939,Accepted password for dave from 10.0.3.207 port 60127 ssh2,Jul 17 07:20:10 server1 sshd[1939]: Accepted password for dave from 10.0.3.207 port 60127 ssh2,dave,10.0.3.207,Accepted password for dave from <IP> port <PORT> ssh2
2026-07-17 07:20:11,server1,sshd,1939,pam_unix(sshd:session): session opened for user dave by (uid=0),Jul 17 07:20:11 server1 sshd[1939]: pam_unix(sshd:session): session opened for user dave by (uid=0),dave,,pam_unix(sshd:session): session opened for user dave by (uid=<NUM>)
2026-07-17 07:25:21,server1,sshd,2596,Accepted password for carol from 10.0.2.217 port 60161 ssh2,Jul 17 07:25:21 server1 sshd[2596]: Accepted password for carol from 10.0.2.217 port 60161 ssh2,carol,10.0.2.217,Accepted password for carol from <IP> port <PORT> ssh2
2026-07-17 07:25:22,server1,sshd,2596,pam_unix(sshd:session): session opened for user carol by (uid=0),Jul 17 07:25:22 server1 sshd[2596]: pam_unix(sshd:session): session opened for user carol by (uid=0),carol,,pam_unix(sshd:session): session opened for user carol by (uid=<NUM>)
2026-07-17 07:36:00,server1,systemd,1,Started Session 22 of user dave.,Jul 17 07:36:00 server1 systemd[1]: Started Session 22 of user dave.,dave,,Started Session <NUM> of user dave.
2026-07-17 07:50:12,server1,sshd,2104,Accepted password for bob from 10.0.1.228 port 50686 ssh2,Jul 17 07:50:12 server1 sshd[2104]: Accepted password for bob from 10.0.1.228 port 50686 ssh2,bob,10.0.1.228,Accepted password for bob from <IP> port <PORT> ssh2
2026-07-17 07:50:13,server1,sshd,2104,pam_unix(sshd:session): session opened for user bob by (uid=0),Jul 17 07:50:13 server1 sshd[2104]: pam_unix(sshd:session): session opened for user bob by (uid=0),bob,,pam_unix(sshd:session): session opened for user bob by (uid=<NUM>)
2026-07-17 08:10:00,server1,systemd,1,Starting Daily apt upgrade and clean activities...,Jul 17 08:10:00 server1 systemd[1]: Starting Daily apt upgrade and clean activities...,unknown,,Starting Daily apt upgrade and clean activities...
2026-07-17 08:29:23,server1,sshd,1765,Accepted password for admin from 10.0.10.174 port 62271 ssh2,Jul 17 08:29:23 server1 sshd[1765]: Accepted password for admin from 10.0.10.174 port 62271 ssh2,admin,10.0.10.174,Accepted password for admin from <IP> port <PORT> ssh2
2026-07-17 08:29:24,server1,sshd,1765,pam_unix(sshd:session): session opened for user admin by (uid=0),Jul 17 08:29:24 server1 sshd[1765]: pam_unix(sshd:session): session opened for user admin by (uid=0),admin,,pam_unix(sshd:session): session opened for user admin by (uid=<NUM>)
2026-07-17 08:32:00,server1,systemd,1,Starting Cleanup of Temporary Directories...,Jul 17 08:32:00 server1 systemd[1]: Starting Cleanup of Temporary Directories...,unknown,,Starting Cleanup of Temporary Directories...
2026-07-17 08:55:00,server1,CRON,1553,(root) CMD (/usr/lib/php/sessionclean),Jul 17 08:55:00 server1 CRON[1553]: (root) CMD (/usr/lib/php/sessionclean),unknown,,(root) CMD (/usr/lib/php/sessionclean)
2026-07-17 09:04:00,server1,sshd,1727,Failed password for admin from 10.0.10.115 port 55661 ssh2,Jul 17 09:04:00 server1 sshd[1727]: Failed password for admin from 10.0.10.115 port 55661 ssh2,admin,10.0.10.115,Failed password for admin from <IP> port <PORT> ssh2
2026-07-17 09:04:18,server1,sshd,2007,Accepted password for bob from 10.0.1.218 port 62912 ssh2,Jul 17 09:04:18 server1 sshd[2007]: Accepted password for bob from 10.0.1.218 port 62912 ssh2,bob,10.0.1.218,Accepted password for bob from <IP> port <PORT> ssh2
2026-07-17 09:04:19,server1,sshd,2007,pam_unix(sshd:session): session opened for user bob by (uid=0),Jul 17 09:04:19 server1 sshd[2007]: pam_unix(sshd:session): session opened for user bob by (uid=0),bob,,pam_unix(sshd:session): session opened for user bob by (uid=<NUM>)
2026-07-17 09:08:46,server1,sshd,2496,Accepted password for carol from 10.0.2.141 port 58000 ssh2,Jul 17 09:08:46 server1 sshd[2496]: Accepted password for carol from 10.0.2.141 port 58000 ssh2,carol,10.0.2.141,Accepted password for carol from <IP> port <PORT> ssh2
2026-07-17 09:08:47,server1,sshd,2496,pam_unix(sshd:session): session opened for user carol by (uid=0),Jul 17 09:08:47 server1 sshd[2496]: pam_unix(sshd:session): session opened for user carol by (uid=0),carol,,pam_unix(sshd:session): session opened for user carol by (uid=<NUM>)
2026-07-17 09:12:00,server1,systemd,1,Starting Cleanup of Temporary Directories...,Jul 17 09:12:00 server1 systemd[1]: Starting Cleanup of Temporary Directories...,unknown,,Starting Cleanup of Temporary Directories...
2026-07-17 09:22:13,server1,sshd,2951,Accepted password for dave from 10.0.3.234 port 53066 ssh2,Jul 17 09:22:13 server1 sshd[2951]: Accepted password for dave from 10.0.3.234 port 53066 ssh2,dave,10.0.3.234,Accepted password for dave from <IP> port <PORT> ssh2
2026-07-17 09:22:14,server1,sshd,2951,pam_unix(sshd:session): session opened for user dave by (uid=0),Jul 17 09:22:14 server1 sshd[2951]: pam_unix(sshd:session): session opened for user dave by (uid=0),dave,,pam_unix(sshd:session): session opened for user dave by (uid=<NUM>)
2026-07-17 09:24:12,server1,sshd,1659,Accepted password for admin from 10.0.10.237 port 59820 ssh2,Jul 17 09:24:12 server1 sshd[1659]: Accepted password for admin from 10.0.10.237 port 59820 ssh2,admin,10.0.10.237,Accepted password for admin from <IP> port <PORT> ssh2
2026-07-17 09:24:13,server1,sshd,1659,pam_unix(sshd:session): session opened for user admin by (uid=0),Jul 17 09:24:13 server1 sshd[1659]: pam_unix(sshd:session): session opened for user admin by (uid=0),admin,,pam_unix(sshd:session): session opened for user admin by (uid=<NUM>)
2026-07-17 09:37:00,server1,systemd,1,Starting Daily apt upgrade and clean activities...,Jul 17 09:37:00 server1 systemd[1]: Starting Daily apt upgrade and clean activities...,unknown,,Starting Daily apt upgrade and clean activities...
2026-07-17 09:38:00,server1,systemd,1,Reloading system manager configuration.,Jul 17 09:38:00 server1 systemd[1]: Reloading system manager configuration.,unknown,,Reloading system manager configuration.
